perceptual_result,group_1,stimuliShown,block,stim1,stim2,response,rt,reward,ID,stim_chosen,typeOfChoice,highChosen,riskChosen,forced,choices,win,correct,risky,trial,trial_cont,trial_id,trial_n,trigger_integer,new_block,trialIndex
overestimator,overestimator,32,3,3,2,1,0.614564600000449,68,18,2,4,1,NA,0,0,NA,1,NA,130,130,490,130,32,0,130
overestimator,overestimator,13,3,1,3,0,0.778161899999759,37,18,1,2,1,NA,0,1,NA,1,NA,131,131,491,131,13,0,131
overestimator,overestimator,14,3,1,4,0,0.5114833000006911,64,18,1,3,1,NA,0,1,NA,1,NA,132,132,492,132,14,0,132
overestimator,overestimator,23,3,2,3,0,0.5684697999986383,65,18,2,4,1,NA,0,1,NA,1,NA,133,133,493,133,23,0,133
overestimator,overestimator,43,3,4,3,0,1.0964469000009558,33,18,4,6,NA,0,0,1,-1,NA,0,134,134,494,134,43,0,134
overestimator,overestimator,32,3,3,2,1,1.2177261999986513,55,18,2,4,1,NA,0,0,NA,1,NA,135,135,495,135,32,0,135
overestimator,overestimator,21,3,2,1,0,1.4516094000009616,59,18,2,1,NA,0,0,1,1,NA,0,136,136,496,136,21,0,136
overestimator,overestimator,34,3,3,4,0,0.9807439999985945,33,18,3,6,NA,1,0,1,-1,NA,1,137,137,497,137,34,0,137
overestimator,overestimator,41,3,4,1,1,1.1281997000005504,53,18,1,3,1,NA,0,0,NA,1,NA,138,138,498,138,41,0,138
overestimator,overestimator,31,3,3,1,1,0.5937940000003437,77,18,1,2,1,NA,0,0,NA,1,NA,139,139,499,139,31,0,139
overestimator,overestimator,12,3,1,2,0,0.4780277000008937,70,18,1,1,NA,1,0,1,1,NA,1,140,140,500,140,12,0,140
overestimator,overestimator,31,3,3,1,1,0.4786528000004182,71,18,1,2,1,NA,0,0,NA,1,NA,141,141,501,141,31,0,141
overestimator,overestimator,32,3,3,2,1,0.7667796000005183,64,18,2,4,1,NA,0,0,NA,1,NA,142,142,502,142,32,0,142
overestimator,overestimator,41,3,4,1,1,0.519905999999537,86,18,1,3,1,NA,0,0,NA,1,NA,143,143,503,143,41,0,143
overestimator,overestimator,43,3,4,3,0,1.300779799999873,48,18,4,6,NA,0,0,1,-1,NA,0,144,144,504,144,43,0,144
overestimator,overestimator,31,3,3,1,1,0.6563258999995014,81,18,1,2,1,NA,0,0,NA,1,NA,145,145,505,145,31,0,145
overestimator,overestimator,21,3,2,1,1,0.5059015000006184,51,18,1,1,NA,1,0,0,1,NA,1,146,146,506,146,21,0,146
overestimator,overestimator,43,3,4,3,1,1.1670451000009052,56,18,3,6,NA,1,0,0,-1,NA,1,147,147,507,147,43,0,147
overestimator,overestimator,21,3,2,1,1,0.6919033999984094,52,18,1,1,NA,1,0,0,1,NA,1,148,148,508,148,21,0,148
overestimator,overestimator,14,3,1,4,0,0.6929270999989967,59,18,1,3,1,NA,0,1,NA,1,NA,149,149,509,149,14,0,149
overestimator,overestimator,34,3,3,4,0,1.2092344000011508,9,18,3,6,NA,1,0,1,-1,NA,1,150,150,510,150,34,0,150
overestimator,overestimator,13,3,1,3,0,1.016234799999438,58,18,1,2,1,NA,0,1,NA,1,NA,151,151,511,151,13,0,151
overestimator,overestimator,21,3,2,1,1,0.6169428999983211,93,18,1,1,NA,1,0,0,1,NA,1,152,152,512,152,21,0,152
overestimator,overestimator,41,3,4,1,1,0.6150419000005058,52,18,1,3,1,NA,0,0,NA,1,NA,153,153,513,153,41,0,153
overestimator,overestimator,34,3,3,4,1,0.9290091000002576,42,18,4,6,NA,0,0,0,-1,NA,0,154,154,514,154,34,0,154
overestimator,overestimator,34,3,3,4,0,0.9267180000006192,37,18,3,6,NA,1,0,1,-1,NA,1,155,155,515,155,34,0,155
overestimator,overestimator,13,3,1,3,0,0.7589472999989084,63,18,1,2,1,NA,0,1,NA,1,NA,156,156,516,156,13,0,156
overestimator,overestimator,13,3,1,3,0,0.4912045999990369,47,18,1,2,1,NA,0,1,NA,1,NA,157,157,517,157,13,0,157
overestimator,overestimator,31,3,3,1,1,1.034939300001497,45,18,1,2,1,NA,0,0,NA,1,NA,158,158,518,158,31,0,158
overestimator,overestimator,13,3,1,3,0,0.6513765999989118,50,18,1,2,1,NA,0,1,NA,1,NA,159,159,519,159,13,0,159
overestimator,overestimator,21,3,2,1,1,0.7418213000000833,82,18,1,1,NA,1,0,0,1,NA,1,160,160,520,160,21,0,160
overestimator,overestimator,14,3,1,4,0,0.5518909000002168,51,18,1,3,1,NA,0,1,NA,1,NA,161,161,521,161,14,0,161
overestimator,overestimator,12,3,1,2,0,0.4431088000001182,42,18,1,1,NA,1,0,1,1,NA,1,162,162,522,162,12,0,162
overestimator,overestimator,24,3,2,4,0,1.0915601999986393,65,18,2,5,1,NA,0,1,NA,1,NA,163,163,523,163,24,0,163
overestimator,overestimator,23,3,2,3,0,0.5280956000005972,60,18,2,4,1,NA,0,1,NA,1,NA,164,164,524,164,23,0,164
overestimator,overestimator,23,3,2,3,0,0.6419098999995185,48,18,2,4,1,NA,0,1,NA,1,NA,165,165,525,165,23,0,165
overestimator,overestimator,14,3,1,4,0,0.6551491999998689,29,18,1,3,1,NA,0,1,NA,1,NA,166,166,526,166,14,0,166
overestimator,overestimator,21,3,2,1,0,1.1103083999987575,54,18,2,1,NA,0,0,1,1,NA,0,167,167,527,167,21,0,167
overestimator,overestimator,41,3,4,1,1,1.6160318000002007,60,18,1,3,1,NA,0,0,NA,1,NA,168,168,528,168,41,0,168
overestimator,overestimator,43,3,4,3,0,2.2656661000000895,31,18,4,6,NA,0,0,1,-1,NA,0,169,169,529,169,43,0,169
overestimator,overestimator,24,3,2,4,0,0.6080809000013687,68,18,2,5,1,NA,0,1,NA,1,NA,170,170,530,170,24,0,170
overestimator,overestimator,12,3,1,2,0,0.6954308000003948,62,18,1,1,NA,1,0,1,1,NA,1,171,171,531,171,12,0,171
overestimator,overestimator,12,3,1,2,1,1.0837236999996094,64,18,2,1,NA,0,0,0,1,NA,0,172,172,532,172,12,0,172
overestimator,overestimator,34,3,3,4,1,2.566391199999998,34,18,4,6,NA,0,0,0,-1,NA,0,173,173,533,173,34,0,173
overestimator,overestimator,24,3,2,4,0,0.6687873000009859,56,18,2,5,1,NA,0,1,NA,1,NA,174,174,534,174,24,0,174
overestimator,overestimator,42,3,4,2,1,0.8281560000013997,55,18,2,5,1,NA,0,0,NA,1,NA,175,175,535,175,42,0,175
overestimator,overestimator,21,3,2,1,1,0.8641920999998547,43,18,1,1,NA,1,0,0,1,NA,1,176,176,536,176,21,0,176
overestimator,overestimator,14,3,1,4,0,1.3418347999995603,69,18,1,3,1,NA,0,1,NA,1,NA,177,177,537,177,14,0,177
overestimator,overestimator,24,3,2,4,0,0.7498131000011199,58,18,2,5,1,NA,0,1,NA,1,NA,178,178,538,178,24,0,178
overestimator,overestimator,34,3,3,4,1,1.1274216000001616,43,18,4,6,NA,0,0,0,-1,NA,0,179,179,539,179,34,0,179
overestimator,overestimator,21,3,2,1,0,1.252209899999798,53,18,2,1,NA,0,0,1,1,NA,0,180,180,540,180,21,0,180
underestimator,overestimator,31,1,3,1,1,0.7697057999998833,75,19,1,2,1,NA,0,0,NA,1,NA,1,1,1,1,31,-2,1
underestimator,overestimator,43,1,4,3,1,1.0620508000001792,52,19,3,6,NA,1,0,0,-1,NA,1,2,2,2,2,43,0,2
underestimator,overestimator,23,1,2,3,0,0.5427260999999817,60,19,2,4,1,NA,0,1,NA,1,NA,3,3,3,3,23,0,3
underestimator,overestimator,43,1,4,3,0,0.624912900000254,34,19,4,6,NA,0,0,1,-1,NA,0,4,4,4,4,43,0,4
underestimator,overestimator,21,1,2,1,1,0.4622501999997439,87,19,1,1,NA,1,0,0,1,NA,1,5,5,5,5,21,0,5
underestimator,overestimator,41,1,4,1,1,0.6337729000001673,54,19,1,3,1,NA,0,0,NA,1,NA,6,6,6,6,41,0,6
underestimator,overestimator,13,1,1,3,1,0.591573299999709,27,19,3,2,0,NA,0,0,NA,0,NA,7,7,7,7,13,0,7
underestimator,overestimator,31,1,3,1,0,1.3170578999997815,36,19,3,2,0,NA,0,1,NA,0,NA,8,8,8,8,31,0,8
underestimator,overestimator,34,1,3,4,1,0.7337384000002203,42,19,4,6,NA,0,0,0,-1,NA,0,9,9,9,9,34,0,9
underestimator,overestimator,34,1,3,4,1,1.1830541999997877,32,19,4,6,NA,0,0,0,-1,NA,0,10,10,10,10,34,0,10
underestimator,overestimator,41,1,4,1,1,0.5676046000003225,53,19,1,3,1,NA,0,0,NA,1,NA,11,11,11,11,41,0,11
underestimator,overestimator,32,1,3,2,1,1.8685538999998244,64,19,2,4,1,NA,0,0,NA,1,NA,12,12,12,12,32,0,12
underestimator,overestimator,32,1,3,2,1,1.0455370999998195,64,19,2,4,1,NA,0,0,NA,1,NA,13,13,13,13,32,0,13
underestimator,overestimator,31,1,3,1,0,0.7786593000000721,23,19,3,2,0,NA,0,1,NA,0,NA,14,14,14,14,31,0,14
underestimator,overestimator,24,1,2,4,0,1.363132299999961,53,19,2,5,1,NA,0,1,NA,1,NA,15,15,15,15,24,0,15
underestimator,overestimator,21,1,2,1,1,0.4298940999997285,65,19,1,1,NA,1,0,0,1,NA,1,16,16,16,16,21,0,16
underestimator,overestimator,31,1,3,1,1,0.6006981000000451,73,19,1,2,1,NA,0,0,NA,1,NA,17,17,17,17,31,0,17
underestimator,overestimator,24,1,2,4,0,1.3956963999999061,52,19,2,5,1,NA,0,1,NA,1,NA,18,18,18,18,24,0,18
underestimator,overestimator,14,1,1,4,0,0.8702328999997917,63,19,1,3,1,NA,0,1,NA,1,NA,19,19,19,19,14,0,19
underestimator,overestimator,14,1,1,4,0,0.5842138999996678,67,19,1,3,1,NA,0,1,NA,1,NA,20,20,20,20,14,0,20
underestimator,overestimator,42,1,4,2,1,1.1682479000000967,63,19,2,5,1,NA,0,0,NA,1,NA,21,21,21,21,42,0,21
underestimator,overestimator,12,1,1,2,0,0.5101494999998977,51,19,1,1,NA,1,0,1,1,NA,1,22,22,22,22,12,0,22
underestimator,overestimator,32,1,3,2,1,1.575869700000112,51,19,2,4,1,NA,0,0,NA,1,NA,23,23,23,23,32,0,23
underestimator,overestimator,31,1,3,1,1,0.4951328000001922,93,19,1,2,1,NA,0,0,NA,1,NA,24,24,24,24,31,0,24
underestimator,overestimator,13,1,1,3,0,0.5288572999997996,88,19,1,2,1,NA,0,1,NA,1,NA,25,25,25,25,13,0,25
underestimator,overestimator,23,1,2,3,1,1.4833251000000018,38,19,3,4,0,NA,0,0,NA,0,NA,26,26,26,26,23,0,26
underestimator,overestimator,23,1,2,3,0,0.8055002999999488,69,19,2,4,1,NA,0,1,NA,1,NA,27,27,27,27,23,0,27
underestimator,overestimator,23,1,2,3,0,0.7754347000000053,56,19,2,4,1,NA,0,1,NA,1,NA,28,28,28,28,23,0,28
underestimator,overestimator,34,1,3,4,1,1.618011099999876,30,19,4,6,NA,0,0,0,-1,NA,0,29,29,29,29,34,0,29
underestimator,overestimator,12,1,1,2,0,0.5373983000004046,47,19,1,1,NA,1,0,1,1,NA,1,30,30,30,30,12,0,30
underestimator,overestimator,31,1,3,1,1,0.45807409999997617,50,19,1,2,1,NA,0,0,NA,1,NA,31,31,31,31,31,0,31
underestimator,overestimator,32,1,3,2,1,1.3479847999997219,62,19,2,4,1,NA,0,0,NA,1,NA,32,32,32,32,32,0,32
underestimator,overestimator,23,1,2,3,0,0.8594044999999824,62,19,2,4,1,NA,0,1,NA,1,NA,33,33,33,33,23,0,33
underestimator,overestimator,12,1,1,2,0,0.49167359999955806,89,19,1,1,NA,1,0,1,1,NA,1,34,34,34,34,12,0,34
underestimator,overestimator,12,1,1,2,0,0.4827533000002404,54,19,1,1,NA,1,0,1,1,NA,1,35,35,35,35,12,0,35
underestimator,overestimator,12,1,1,2,0,0.507599499999742,57,19,1,1,NA,1,0,1,1,NA,1,36,36,36,36,12,0,36
underestimator,overestimator,13,1,1,3,0,0.7540748000001258,32,19,1,2,1,NA,0,1,NA,1,NA,37,37,37,37,13,0,37
underestimator,overestimator,23,1,2,3,1,0.8254383999997117,62,19,3,4,0,NA,0,0,NA,0,NA,38,38,38,38,23,0,38
underestimator,overestimator,42,1,4,2,1,0.9971216999997523,55,19,2,5,1,NA,0,0,NA,1,NA,39,39,39,39,42,0,39
underestimator,overestimator,21,1,2,1,1,0.49938220000012734,86,19,1,1,NA,1,0,0,1,NA,1,40,40,40,40,21,0,40
underestimator,overestimator,42,1,4,2,1,0.9091435999998794,58,19,2,5,1,NA,0,0,NA,1,NA,41,41,41,41,42,0,41
underestimator,overestimator,31,1,3,1,1,1.0685539999999492,39,19,1,2,1,NA,0,0,NA,1,NA,42,42,42,42,31,0,42
underestimator,overestimator,34,1,3,4,1,1.1659837000001971,43,19,4,6,NA,0,0,0,-1,NA,0,43,43,43,43,34,0,43
underestimator,overestimator,24,1,2,4,1,0.9986730000000534,39,19,4,5,0,NA,0,0,NA,0,NA,44,44,44,44,24,0,44
underestimator,overestimator,13,1,1,3,0,0.5843471999996837,61,19,1,2,1,NA,0,1,NA,1,NA,45,45,45,45,13,0,45
underestimator,overestimator,41,1,4,1,1,0.4780138999999508,37,19,1,3,1,NA,0,0,NA,1,NA,46,46,46,46,41,0,46
underestimator,overestimator,32,1,3,2,1,1.1040031999996245,62,19,2,4,1,NA,0,0,NA,1,NA,47,47,47,47,32,0,47
underestimator,overestimator,41,1,4,1,0,0.6858062999999675,33,19,4,3,0,NA,0,1,NA,0,NA,48,48,48,48,41,0,48
underestimator,overestimator,31,1,3,1,0,0.7389254999998229,55,19,3,2,0,NA,0,1,NA,0,NA,49,49,49,49,31,0,49
underestimator,overestimator,13,1,1,3,1,1.3305589999999938,39,19,3,2,0,NA,0,0,NA,0,NA,50,50,50,50,13,0,50
underestimator,overestimator,12,1,1,2,0,0.5961679000001823,59,19,1,1,NA,1,0,1,1,NA,1,51,51,51,51,12,0,51
underestimator,overestimator,43,1,4,3,0,1.543021200000112,46,19,4,6,NA,0,0,1,-1,NA,0,52,52,52,52,43,0,52
underestimator,overestimator,32,1,3,2,1,0.8082819999999629,60,19,2,4,1,NA,0,0,NA,1,NA,53,53,53,53,32,0,53
underestimator,overestimator,13,1,1,3,0,0.6077878999999484,77,19,1,2,1,NA,0,1,NA,1,NA,54,54,54,54,13,0,54
underestimator,overestimator,12,1,1,2,0,0.5118422999998984,38,19,1,1,NA,1,0,1,1,NA,1,55,55,55,55,12,0,55
underestimator,overestimator,23,1,2,3,0,0.7496347000001151,66,19,2,4,1,NA,0,1,NA,1,NA,56,56,56,56,23,0,56
underestimator,overestimator,21,1,2,1,0,1.2445714999998927,62,19,2,1,NA,0,0,1,1,NA,0,57,57,57,57,21,0,57
underestimator,overestimator,41,1,4,1,1,0.46252499999991414,74,19,1,3,1,NA,0,0,NA,1,NA,58,58,58,58,41,0,58
underestimator,overestimator,31,1,3,1,1,0.5938828999996986,57,19,1,2,1,NA,0,0,NA,1,NA,59,59,59,59,31,0,59
underestimator,overestimator,34,1,3,4,1,0.9764790999997786,38,19,4,6,NA,0,0,0,-1,NA,0,60,60,60,60,34,0,60
underestimator,overestimator,31,1,3,1,1,0.8206602999998722,52,19,1,2,1,NA,0,0,NA,1,NA,61,61,61,61,31,0,61
underestimator,overestimator,21,1,2,1,0,1.1107652000000598,61,19,2,1,NA,0,0,1,1,NA,0,62,62,62,62,21,0,62
underestimator,overestimator,14,1,1,4,0,0.6008332999999766,56,19,1,3,1,NA,0,1,NA,1,NA,63,63,63,63,14,0,63
underestimator,overestimator,43,1,4,3,1,1.3432566999999835,13,19,3,6,NA,1,0,0,-1,NA,1,64,64,64,64,43,0,64
underestimator,overestimator,43,1,4,3,0,0.7729835999998613,34,19,4,6,NA,0,0,1,-1,NA,0,65,65,65,65,43,0,65
underestimator,overestimator,23,1,2,3,0,0.7894232999997257,57,19,2,4,1,NA,0,1,NA,1,NA,66,66,66,66,23,0,66
underestimator,overestimator,34,1,3,4,1,1.1766908999998122,45,19,4,6,NA,0,0,0,-1,NA,0,67,67,67,67,34,0,67
underestimator,overestimator,31,1,3,1,1,0.5418285999999171,64,19,1,2,1,NA,0,0,NA,1,NA,68,68,68,68,31,0,68
underestimator,overestimator,24,1,2,4,0,0.7497023000000809,61,19,2,5,1,NA,0,1,NA,1,NA,69,69,69,69,24,0,69
underestimator,overestimator,23,1,2,3,0,0.6174390999999559,57,19,2,4,1,NA,0,1,NA,1,NA,70,70,70,70,23,0,70
underestimator,overestimator,21,1,2,1,1,0.5006714999999531,42,19,1,1,NA,1,0,0,1,NA,1,71,71,71,71,21,0,71
underestimator,overestimator,21,1,2,1,0,0.6059893000001466,59,19,2,1,NA,0,0,1,1,NA,0,72,72,72,72,21,0,72
underestimator,overestimator,13,1,1,3,0,0.5982288000000153,58,19,1,2,1,NA,0,1,NA,1,NA,73,73,73,73,13,0,73
underestimator,overestimator,21,1,2,1,0,0.7165551000002779,54,19,2,1,NA,0,0,1,1,NA,0,74,74,74,74,21,0,74
underestimator,overestimator,41,1,4,1,1,0.5497616000002381,77,19,1,3,1,NA,0,0,NA,1,NA,75,75,75,75,41,0,75
underestimator,overestimator,21,1,2,1,0,0.6175017999999,51,19,2,1,NA,0,0,1,1,NA,0,76,76,76,76,21,0,76
underestimator,overestimator,23,1,2,3,0,0.6497983000003842,63,19,2,4,1,NA,0,1,NA,1,NA,77,77,77,77,23,0,77
underestimator,overestimator,41,1,4,1,1,0.5090241999996579,31,19,1,3,1,NA,0,0,NA,1,NA,78,78,78,78,41,0,78
underestimator,overestimator,13,1,1,3,0,0.678366399999959,43,19,1,2,1,NA,0,1,NA,1,NA,79,79,79,79,13,0,79
underestimator,overestimator,31,1,3,1,1,0.504190799999833,69,19,1,2,1,NA,0,0,NA,1,NA,80,80,80,80,31,0,80
underestimator,overestimator,13,1,1,3,0,0.5527670000001308,48,19,1,2,1,NA,0,1,NA,1,NA,81,81,81,81,13,0,81
underestimator,overestimator,14,1,1,4,0,0.6001272999997127,40,19,1,3,1,NA,0,1,NA,1,NA,82,82,82,82,14,0,82
underestimator,overestimator,23,1,2,3,0,0.5827185000002828,70,19,2,4,1,NA,0,1,NA,1,NA,83,83,83,83,23,0,83
underestimator,overestimator,32,1,3,2,1,0.5926141999998435,65,19,2,4,1,NA,0,0,NA,1,NA,84,84,84,84,32,0,84
underestimator,overestimator,41,1,4,1,0,0.6670318999999836,28,19,4,3,0,NA,0,1,NA,0,NA,85,85,85,85,41,0,85
underestimator,overestimator,42,1,4,2,1,0.8121740999999929,58,19,2,5,1,NA,0,0,NA,1,NA,86,86,86,86,42,0,86
underestimator,overestimator,14,1,1,4,0,0.5834073000000899,68,19,1,3,1,NA,0,1,NA,1,NA,87,87,87,87,14,0,87
underestimator,overestimator,12,1,1,2,1,0.8076530999996976,66,19,2,1,NA,0,0,0,1,NA,0,88,88,88,88,12,0,88
underestimator,overestimator,42,1,4,2,1,0.8126421000001756,67,19,2,5,1,NA,0,0,NA,1,NA,89,89,89,89,42,0,89
underestimator,overestimator,31,1,3,1,1,0.4913556999999855,36,19,1,2,1,NA,0,0,NA,1,NA,90,90,90,90,31,0,90
underestimator,overestimator,34,1,3,4,1,1.1335010000002512,41,19,4,6,NA,0,0,0,-1,NA,0,91,91,91,91,34,0,91
underestimator,overestimator,12,1,1,2,1,0.9074255999998968,58,19,2,1,NA,0,0,0,1,NA,0,92,92,92,92,12,0,92
underestimator,overestimator,32,1,3,2,1,0.6325393000001895,55,19,2,4,1,NA,0,0,NA,1,NA,93,93,93,93,32,0,93
underestimator,overestimator,32,1,3,2,1,0.592599600000085,66,19,2,4,1,NA,0,0,NA,1,NA,94,94,94,94,32,0,94
underestimator,overestimator,13,1,1,3,0,0.4234198999997716,56,19,1,2,1,NA,0,1,NA,1,NA,95,95,95,95,13,0,95
underestimator,overestimator,34,1,3,4,1,0.6721286000001783,34,19,4,6,NA,0,0,0,-1,NA,0,96,96,96,96,34,0,96
underestimator,overestimator,12,1,1,2,1,0.8621386999998322,60,19,2,1,NA,0,0,0,1,NA,0,97,97,97,97,12,0,97
underestimator,overestimator,14,1,1,4,0,0.6247940999996899,69,19,1,3,1,NA,0,1,NA,1,NA,98,98,98,98,14,0,98
underestimator,overestimator,32,1,3,2,1,0.6651436000001922,70,19,2,4,1,NA,0,0,NA,1,NA,99,99,99,99,32,0,99
underestimator,overestimator,24,1,2,4,0,1.0173884000000726,60,19,2,5,1,NA,0,1,NA,1,NA,100,100,100,100,24,0,100
underestimator,overestimator,42,1,4,2,1,0.685470300000361,59,19,2,5,1,NA,0,0,NA,1,NA,101,101,101,101,42,0,101
underestimator,overestimator,43,1,4,3,1,1.150051600000097,39,19,3,6,NA,1,0,0,-1,NA,1,102,102,102,102,43,0,102
underestimator,overestimator,13,1,1,3,0,0.7915366000001995,83,19,1,2,1,NA,0,1,NA,1,NA,103,103,103,103,13,0,103
underestimator,overestimator,34,1,3,4,1,0.6821478000001662,52,19,4,6,NA,0,0,0,-1,NA,0,104,104,104,104,34,0,104
underestimator,overestimator,32,1,3,2,1,0.6587193999998817,50,19,2,4,1,NA,0,0,NA,1,NA,105,105,105,105,32,0,105
underestimator,overestimator,21,1,2,1,1,0.6952627999999095,41,19,1,1,NA,1,0,0,1,NA,1,106,106,106,106,21,0,106
underestimator,overestimator,14,1,1,4,0,0.6095158999996784,81,19,1,3,1,NA,0,1,NA,1,NA,107,107,107,107,14,0,107
underestimator,overestimator,21,1,2,1,1,0.41932509999969625,62,19,1,1,NA,1,0,0,1,NA,1,108,108,108,108,21,0,108
underestimator,overestimator,42,1,4,2,1,0.6675043000000187,64,19,2,5,1,NA,0,0,NA,1,NA,109,109,109,109,42,0,109
underestimator,overestimator,42,1,4,2,1,0.5579268000001321,63,19,2,5,1,NA,0,0,NA,1,NA,110,110,110,110,42,0,110
underestimator,overestimator,34,1,3,4,0,1.1577305999999226,19,19,3,6,NA,1,0,1,-1,NA,1,111,111,111,111,34,0,111
underestimator,overestimator,24,1,2,4,0,0.8406882999997833,66,19,2,5,1,NA,0,1,NA,1,NA,112,112,112,112,24,0,112
underestimator,overestimator,41,1,4,1,1,0.5294579999999769,66,19,1,3,1,NA,0,0,NA,1,NA,113,113,113,113,41,0,113
underestimator,overestimator,41,1,4,1,1,0.4756053000000975,27,19,1,3,1,NA,0,0,NA,1,NA,114,114,114,114,41,0,114
underestimator,overestimator,23,1,2,3,0,0.6117698999996719,57,19,2,4,1,NA,0,1,NA,1,NA,115,115,115,115,23,0,115
underestimator,overestimator,21,1,2,1,1,0.45115979999991396,63,19,1,1,NA,1,0,0,1,NA,1,116,116,116,116,21,0,116
underestimator,overestimator,34,1,3,4,1,1.3411243999998987,44,19,4,6,NA,0,0,0,-1,NA,0,117,117,117,117,34,0,117
underestimator,overestimator,42,1,4,2,1,0.6775409000001673,65,19,2,5,1,NA,0,0,NA,1,NA,118,118,118,118,42,0,118
underestimator,overestimator,23,1,2,3,0,0.5210003000001961,54,19,2,4,1,NA,0,1,NA,1,NA,119,119,119,119,23,0,119
underestimator,overestimator,41,1,4,1,1,1.5420822000000953,91,19,1,3,1,NA,0,0,NA,1,NA,120,120,120,120,41,0,120
underestimator,overestimator,14,1,1,4,0,0.6543287999998029,34,19,1,3,1,NA,0,1,NA,1,NA,121,121,121,121,14,0,121
underestimator,overestimator,12,1,1,2,0,0.709008900000299,61,19,1,1,NA,1,0,1,1,NA,1,122,122,122,122,12,0,122
underestimator,overestimator,24,1,2,4,0,0.741801900000155,65,19,2,5,1,NA,0,1,NA,1,NA,123,123,123,123,24,0,123
underestimator,overestimator,32,1,3,2,1,0.4861555000002227,63,19,2,4,1,NA,0,0,NA,1,NA,124,124,124,124,32,0,124
underestimator,overestimator,24,1,2,4,0,0.6926015999997617,59,19,2,5,1,NA,0,1,NA,1,NA,125,125,125,125,24,0,125
underestimator,overestimator,13,1,1,3,0,0.691868599999907,55,19,1,2,1,NA,0,1,NA,1,NA,126,126,126,126,13,0,126
underestimator,overestimator,43,1,4,3,1,1.293007000000216,34,19,3,6,NA,1,0,0,-1,NA,1,127,127,127,127,43,0,127
underestimator,overestimator,21,1,2,1,1,0.6631159000003208,82,19,1,1,NA,1,0,0,1,NA,1,128,128,128,128,21,0,128
underestimator,overestimator,13,1,1,3,0,0.5786091999998462,70,19,1,2,1,NA,0,1,NA,1,NA,129,129,129,129,13,0,129
underestimator,overestimator,21,1,2,1,1,0.5792095000001609,38,19,1,1,NA,1,0,0,1,NA,1,130,130,130,130,21,0,130
underestimator,overestimator,13,1,1,3,0,0.6507380999996712,58,19,1,2,1,NA,0,1,NA,1,NA,131,131,131,131,13,0,131
underestimator,overestimator,14,1,1,4,0,0.5998425999996471,52,19,1,3,1,NA,0,1,NA,1,NA,132,132,132,132,14,0,132
underestimator,overestimator,34,1,3,4,1,1.4390792000003785,39,19,4,6,NA,0,0,0,-1,NA,0,133,133,133,133,34,0,133
underestimator,overestimator,14,1,1,4,0,0.8661634999998569,80,19,1,3,1,NA,0,1,NA,1,NA,134,134,134,134,14,0,134
underestimator,overestimator,24,1,2,4,0,0.6720785000002252,56,19,2,5,1,NA,0,1,NA,1,NA,135,135,135,135,24,0,135
underestimator,overestimator,24,1,2,4,0,0.850668499999756,62,19,2,5,1,NA,0,1,NA,1,NA,136,136,136,136,24,0,136
underestimator,overestimator,43,1,4,3,0,1.2351294000000053,40,19,4,6,NA,0,0,1,-1,NA,0,137,137,137,137,43,0,137
underestimator,overestimator,31,1,3,1,1,0.4993137999999817,73,19,1,2,1,NA,0,0,NA,1,NA,138,138,138,138,31,0,138
underestimator,overestimator,14,1,1,4,0,0.4920308999999179,60,19,1,3,1,NA,0,1,NA,1,NA,139,139,139,139,14,0,139
underestimator,overestimator,42,1,4,2,1,0.6907888999999159,51,19,2,5,1,NA,0,0,NA,1,NA,140,140,140,140,42,0,140
underestimator,overestimator,24,1,2,4,0,0.5870936999999685,54,19,2,5,1,NA,0,1,NA,1,NA,141,141,141,141,24,0,141
underestimator,overestimator,42,1,4,2,1,0.6701715999997759,64,19,2,5,1,NA,0,0,NA,1,NA,142,142,142,142,42,0,142
underestimator,overestimator,24,1,2,4,0,0.5335572999997567,57,19,2,5,1,NA,0,1,NA,1,NA,143,143,143,143,24,0,143
underestimator,overestimator,23,1,2,3,0,0.7541768999999476,62,19,2,4,1,NA,0,1,NA,1,NA,144,144,144,144,23,0,144
underestimator,overestimator,32,1,3,2,1,0.532024999999976,48,19,2,4,1,NA,0,0,NA,1,NA,145,145,145,145,32,0,145
underestimator,overestimator,41,1,4,1,1,0.5121364999999969,45,19,1,3,1,NA,0,0,NA,1,NA,146,146,146,146,41,0,146
underestimator,overestimator,32,1,3,2,1,0.54957370000011,68,19,2,4,1,NA,0,0,NA,1,NA,147,147,147,147,32,0,147
underestimator,overestimator,43,1,4,3,0,1.0440340000000106,47,19,4,6,NA,0,0,1,-1,NA,0,148,148,148,148,43,0,148
underestimator,overestimator,13,1,1,3,0,0.6362841000000117,55,19,1,2,1,NA,0,1,NA,1,NA,149,149,149,149,13,0,149
underestimator,overestimator,24,1,2,4,0,0.685602199999721,57,19,2,5,1,NA,0,1,NA,1,NA,150,150,150,150,24,0,150
underestimator,overestimator,43,1,4,3,0,1.0578083000000333,43,19,4,6,NA,0,0,1,-1,NA,0,151,151,151,151,43,0,151
underestimator,overestimator,24,1,2,4,0,0.6775204000000485,68,19,2,5,1,NA,0,1,NA,1,NA,152,152,152,152,24,0,152
underestimator,overestimator,21,1,2,1,1,1.3539308999997957,43,19,1,1,NA,1,0,0,1,NA,1,153,153,153,153,21,0,153
underestimator,overestimator,23,1,2,3,0,0.575110499999937,55,19,2,4,1,NA,0,1,NA,1,NA,154,154,154,154,23,0,154
